2024-11-15 04:15:40.75 | GuillaumeCharron | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-15 10:41:19.38 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0156 sec. | 31

2024-11-15 10:41:20.50 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-15 10:41:20.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-15 10:41:20.54 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-15 10:41:20.61 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-15 10:41:20.69 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2457 |  | 31
2024-11-15 10:41:20.71 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-15 10:41:20.73 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2457 |  | 31
2024-11-15 10:41:20.95 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,4219 sec. | 31

2024-11-15 10:41:20.97 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-15 10:41:21.18 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,2031 sec. | 31

2024-11-15 10:41:21.19 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-11-15 |  | 31
2024-11-15 10:41:21.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,2227 sec. | 31

2024-11-15 10:41:21.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-15 10:41:21.47 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-15 10:41:21.49 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-15 10:41:21.81 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3242 sec. | 31

2024-11-15 10:41:21.83 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-15 10:41:22.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2734 sec. | 31

2024-11-15 10:41:22.12 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6523 sec. | 31

2024-11-15 10:41:22.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-15 10:41:22.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,5547 sec. | 31

2024-11-15 10:41:22.90 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,4727 sec. | 31

2024-11-15 10:41:22.92 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-15 10:41:22.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-15 10:41:23.25 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3203 sec. | 31

2024-11-15 10:41:23.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-15 10:41:23.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,3398 sec. | 31

2024-11-15 10:41:23.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,7148 sec. | 31

2024-11-15 10:41:23.65 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 3,1406 sec. | 31

2024-11-15 10:41:23.66 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 3,1641 sec. | 31

2024-11-15 10:44:46.09 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-15 10:44:46.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-15 10:44:46.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2452 |  | 31
2024-11-15 10:44:46.15 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0508 sec. | 31

2024-11-15 10:44:48.15 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Groupe Coalitech Inc. [Techvac Équipement] |  | 31
2024-11-15 10:44:48.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Groupe Coalitech Inc. [Techvac Équipement] |  | 31
2024-11-15 10:44:48.18 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1739 | 0,0195 sec. | 31

2024-11-15 10:44:48.20 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1739 |  | 31
2024-11-15 10:44:48.21 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0664 sec. | 31

2024-11-15 10:44:50.08 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-15 10:44:50.11 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0234 sec. | 31

2024-11-15 10:44:50.12 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-15 10:44:50.14 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0195 sec. | 31

2024-11-15 10:44:52.61 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-15 10:44:52.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-15 10:44:52.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Groupe Coalitech Inc. [Techvac Équipement] |  | 31
2024-11-15 10:44:52.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1739 | 0,0195 sec. | 31

2024-11-15 10:44:52.67 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '2453' |  | 31
2024-11-15 10:44:52.79 | GuillaumeCharron | APP_v5.D.1.xlsb |       modTEC_SaisieTEC_Record_Add_Or_Update_To_DB - Update an existing record - Create a new RecordSet 0 |  | 31
2024-11-15 10:44:52.98 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3047 sec. | 31

2024-11-15 10:44:52.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-15 10:44:53.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - SoftDeleteStart - 2453 |  | 31
2024-11-15 10:44:53.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-15 10:44:53.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2452 |  | 31
2024-11-15 10:44:53.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0469 sec. | 31

2024-11-15 10:44:53.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,2109 sec. | 31

2024-11-15 10:44:53.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/15/11/2024 |  | 31
2024-11-15 10:44:53.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1875 sec. | 31

2024-11-15 10:44:53.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-15 10:44:53.46 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-15 10:44:53.47 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-15 10:44:53.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2812 sec. | 31

2024-11-15 10:44:53.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-15 10:44:53.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2188 sec. | 31

2024-11-15 10:44:54.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5508 sec. | 31

2024-11-15 10:44:54.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-15 10:44:54.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,4844 sec. | 31

2024-11-15 10:44:54.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,2578 sec. | 31

2024-11-15 10:44:54.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 2,0859 sec. | 31

2024-11-15 10:44:54.72 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 2,1211 sec. | 31

2024-11-15 10:44:57.15 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-15 10:44:57.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-15 10:44:57.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2452 |  | 31
2024-11-15 10:44:57.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0469 sec. | 31

2024-11-15 10:44:58.05 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Groupe Coalitech Inc. [Techvac Équipement] |  | 31
2024-11-15 10:44:58.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Groupe Coalitech Inc. [Techvac Équipement] |  | 31
2024-11-15 10:44:58.08 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1739 | 0,0195 sec. | 31

2024-11-15 10:44:58.10 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1739 |  | 31
2024-11-15 10:44:58.12 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0664 sec. | 31

2024-11-15 10:45:08.63 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-15 10:45:08.65 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-15 10:45:09.39 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-15 10:45:09.41 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0195 sec. | 31

2024-11-15 10:45:09.46 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-15 10:45:09.48 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-15 10:45:09.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Groupe Coalitech Inc. [Techvac Équipement] |  | 31
2024-11-15 10:45:09.51 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1739 | 0,0156 sec. | 31

2024-11-15 10:45:09.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '2453' |  | 31
2024-11-15 10:45:09.64 | GuillaumeCharron | APP_v5.D.1.xlsb |       modTEC_SaisieTEC_Record_Add_Or_Update_To_DB - Update an existing record - Create a new RecordSet 0 |  | 31
2024-11-15 10:45:09.85 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3203 sec. | 31

2024-11-15 10:45:09.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-15 10:45:09.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - SoftDeleteStart - 2453 |  | 31
2024-11-15 10:45:09.90 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-15 10:45:09.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2452 |  | 31
2024-11-15 10:45:09.95 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0469 sec. | 31

2024-11-15 10:45:10.08 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,2188 sec. | 31

2024-11-15 10:45:10.10 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/15/11/2024 |  | 31
2024-11-15 10:45:10.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1836 sec. | 31

2024-11-15 10:45:10.31 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-15 10:45:10.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-15 10:45:10.35 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-15 10:45:10.62 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2695 sec. | 31

2024-11-15 10:45:10.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-15 10:45:10.85 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2109 sec. | 31

2024-11-15 10:45:10.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5352 sec. | 31

2024-11-15 10:45:10.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-15 10:45:11.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,4727 sec. | 31

2024-11-15 10:45:11.52 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,2188 sec. | 31

2024-11-15 10:45:11.54 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 2,0664 sec. | 31

2024-11-15 10:45:11.56 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 2,0977 sec. | 31

2024-11-15 10:48:38.98 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - 9098-2885 Québec Inc. [Denis Bisson] |  | 31
2024-11-15 10:48:38.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9098-2885 Québec Inc. [Denis Bisson] |  | 31
2024-11-15 10:48:39.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1779 | 0,0156 sec. | 31

2024-11-15 10:48:39.03 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1779 |  | 31
2024-11-15 10:48:39.05 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0703 sec. | 31

2024-11-15 10:48:44.66 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-15 10:48:44.68 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-15 10:48:45.43 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-15 10:48:45.46 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0234 sec. | 31

2024-11-15 10:48:45.48 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-15 10:48:45.49 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0156 sec. | 31

2024-11-15 10:48:46.91 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-15 10:48:46.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-15 10:48:46.95 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-15 10:48:47.02 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-15 10:48:47.09 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2458 |  | 31
2024-11-15 10:48:47.11 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-15 10:48:47.13 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2458 |  | 31
2024-11-15 10:48:47.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3906 sec. | 31

2024-11-15 10:48:47.35 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-15 10:48:47.53 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,1758 sec. | 31

2024-11-15 10:48:47.54 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-11-15 |  | 31
2024-11-15 10:48:47.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,2031 sec. | 31

2024-11-15 10:48:47.76 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-15 10:48:47.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-15 10:48:47.80 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-15 10:48:48.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3086 sec. | 31

2024-11-15 10:48:48.13 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-15 10:48:48.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2422 sec. | 31

2024-11-15 10:48:48.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6016 sec. | 31

2024-11-15 10:48:48.40 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-15 10:48:48.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,4883 sec. | 31

2024-11-15 10:48:49.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,3086 sec. | 31

2024-11-15 10:48:49.09 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-15 10:48:49.10 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-15 10:48:49.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2891 sec. | 31

2024-11-15 10:48:49.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-15 10:48:49.70 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2969 sec. | 31

2024-11-15 10:48:49.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,6328 sec. | 31

2024-11-15 10:48:49.73 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 2,8047 sec. | 31

2024-11-15 10:48:49.75 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 2,8359 sec. | 31

2024-11-15 10:48:57.81 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - canin |  | 31
2024-11-15 10:48:57.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - canin |  | 31
2024-11-15 10:48:57.85 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1577 | 0,0117 sec. | 31

2024-11-15 10:48:57.87 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1577 |  | 31
2024-11-15 10:48:57.88 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0703 sec. | 31

2024-11-15 10:48:58.32 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Centre Canin Laka Inc. [Nicolas Desflammes] |  | 31
2024-11-15 10:48:58.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Centre Canin Laka Inc. [Nicolas Desflammes] |  | 31
2024-11-15 10:48:58.35 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1744 | 0,0156 sec. | 31

2024-11-15 10:48:58.37 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1744 |  | 31
2024-11-15 10:48:58.38 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0625 sec. | 31

2024-11-15 10:49:06.70 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-15 10:49:06.72 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-15 10:49:07.88 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-15 10:49:07.91 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0273 sec. | 31

2024-11-15 10:49:07.93 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-15 10:49:07.94 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0156 sec. | 31

2024-11-15 10:49:09.03 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-15 10:49:09.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-15 10:49:09.06 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-15 10:49:09.13 | GuillaumeCharron | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
