2024-11-25 08:40:55.73 | User | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31

2024-11-25 08:46:06.30 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 3,5977 sec. | 31

2024-11-25 08:46:16.03 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] |  | 31
2024-11-25 08:46:16.10 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] |  | 31
2024-11-25 08:46:16.15 | User | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1675 | 0,0566 sec. | 31

2024-11-25 08:46:16.19 | User | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1675 |  | 31
2024-11-25 08:46:16.25 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,2344 sec. | 31

2024-11-25 08:46:18.82 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-25 08:46:18.87 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0586 sec. | 31

2024-11-25 08:46:20.67 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-25 08:46:20.72 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0566 sec. | 31

2024-11-25 08:46:20.77 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-25 08:46:20.81 | User | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0488 sec. | 31

2024-11-25 08:46:21.60 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-25 08:46:21.65 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-25 08:46:21.70 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-25 08:46:22.05 | User | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-25 08:46:22.26 | User | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2568 |  | 31
2024-11-25 08:46:22.31 | User | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-25 08:46:22.35 | User | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2568 |  | 31
2024-11-25 08:46:22.70 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 1,0078 sec. | 31

2024-11-25 08:46:22.74 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-25 08:46:22.86 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,1270 sec. | 31

2024-11-25 08:46:22.91 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2024-11-22 |  | 31
2024-11-25 08:46:23.10 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,2070 sec. | 31

2024-11-25 08:46:23.17 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-25 08:46:23.22 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-25 08:46:23.27 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-25 08:46:23.63 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,3691 sec. | 31

2024-11-25 08:46:23.69 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-25 08:46:23.90 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2246 sec. | 31

2024-11-25 08:46:23.95 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,7324 sec. | 31

2024-11-25 08:46:23.99 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-25 08:46:24.18 | User | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1914 sec. | 31

2024-11-25 08:46:24.40 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,2324 sec. | 31

2024-11-25 08:46:24.45 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-25 08:46:24.49 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-25 08:46:24.89 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,4004 sec. | 31

2024-11-25 08:46:24.94 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-25 08:46:25.13 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1973 sec. | 31

2024-11-25 08:46:25.18 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,7402 sec. | 31

2024-11-25 08:46:25.22 | User | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 3,5781 sec. | 31

2024-11-25 08:46:25.26 | User | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 3,6738 sec. | 31

2024-11-25 08:46:27.64 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-25 08:46:27.75 | User | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-25 08:46:27.81 | User | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0664 sec. | 31

2024-11-25 08:46:27.85 | User | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate | 0,2246 sec. | 31

2024-11-25 08:46:31.01 | User | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-25 08:46:31.09 | User | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0879 sec. | 31

2024-11-25 08:46:31.16 | User | APP_v5.D.1.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-25 08:46:31.35 | User | APP_v5.D.1.xlsb | modMenu:Delete_User_Active_File | 0,2031 sec. | 31

2024-11-25 08:46:31.42 | User | APP_v5.D.1.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-25 08:55:27.18 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-25 08:55:27.22 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9513-1926 Québec Inc. [Francis Desgagnés] |  | 31
2024-11-25 08:55:27.25 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1775 | 0,0352 sec. | 31

2024-11-25 08:55:27.28 | vgervais | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1775 |  | 31
2024-11-25 08:55:27.30 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,1230 sec. | 31

2024-11-25 08:55:30.78 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-25 08:55:30.83 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate | 0,0508 sec. | 31

2024-11-25 08:55:32.59 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_Activate |  | 31
2024-11-25 08:55:32.62 | vgervais | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-25 08:55:32.83 | vgervais | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-25 08:55:32.90 | vgervais | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-25 08:55:32.99 | vgervais | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,3711 sec. | 31

2024-11-25 08:55:33.02 | vgervais | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-25 08:55:33.32 | vgervais | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-25 08:55:33.49 | vgervais | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-25 08:55:33.58 | vgervais | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 0,5684 sec. | 31

2024-11-25 08:55:33.62 | vgervais | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshTEC_Evaluation) |  | 31
2024-11-25 08:55:33.65 | vgervais | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,0410 sec. | 31

2024-11-25 08:55:33.71 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_Change |  | 31
2024-11-25 08:55:33.74 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_Change | 0,0352 sec. | 31

2024-11-25 08:55:33.78 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_Change |  | 31
2024-11-25 08:55:33.81 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_Change | 0,0312 sec. | 31

2024-11-25 08:55:33.85 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_SelectionChange |  | 31
2024-11-25 08:55:33.87 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_SelectionChange | 0,0293 sec. | 31

2024-11-25 08:55:33.90 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_SelectionChange |  | 31
2024-11-25 08:55:33.93 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_SelectionChange | 0,0312 sec. | 31

2024-11-25 08:55:33.96 | vgervais | APP_v5.D.1.xlsb | wshTEC_Evaluation:Worksheet_Activate | 1,3730 sec. | 31

2024-11-25 08:55:33.99 | vgervais | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-25 08:55:34.02 | vgervais | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0391 sec. | 31

2024-11-25 08:55:36.68 | vgervais | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-25 08:55:36.71 | vgervais | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0430 sec. | 31

2024-11-25 08:55:36.75 | vgervais | APP_v5.D.1.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-25 08:55:36.78 | vgervais | APP_v5.D.1.xlsb | modMenu:Delete_User_Active_File | 0,0332 sec. | 31

2024-11-25 08:55:36.81 | vgervais | APP_v5.D.1.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-25 09:00:45.28 | vgervais | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-25 09:00:45.32 | vgervais | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File |  | 31
2024-11-25 09:00:45.39 | vgervais | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File | 0,0703 sec. | 31

2024-11-25 09:00:45.42 | vgervais | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile |  | 31
2024-11-25 09:00:45.00 | vgervais | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-25 09:00:46.16 | vgervais | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-25 09:00:46.24 | vgervais | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-25 09:00:46.28 | vgervais | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile | 0,8652 sec. | 31

2024-11-25 09:00:46.31 | vgervais | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-25 09:00:46.34 | vgervais | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0312 sec. | 31

2024-11-25 09:00:47.80 | vgervais | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-25 09:00:47.86 | vgervais | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu | 0,0703 sec. | 31

2024-11-25 09:00:47.96 | vgervais | APP_v5.D.1.xlsb | ThisWorkbook:Workbook_Open | 2,6855 sec. | 31

2024-11-25 09:00:51.76 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-25 09:00:51.79 | vgervais | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-25 09:00:52.02 | vgervais | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-25 09:00:52.09 | vgervais | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-25 09:00:52.19 | vgervais | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,3926 sec. | 31

2024-11-25 09:00:52.21 | vgervais | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-25 09:00:52.49 | vgervais | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-25 09:00:52.67 | vgervais | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-25 09:00:52.76 | vgervais | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 0,5527 sec. | 31

2024-11-25 09:00:52.80 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 1,0430 sec. | 31

2024-11-25 09:00:54.36 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-25 09:00:54.39 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0,0352 sec. | 31

2024-11-25 09:00:55.60 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-25 09:00:55.63 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 25 parsedDate='2024-11-25' |  | 31
2024-11-25 09:00:55.66 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate | 0,0684 sec. | 31

2024-11-25 09:00:55.69 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate - 25/11/2024 |  | 31
2024-11-25 09:00:55.72 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/25/11/2024 |  | 31
2024-11-25 09:00:55.79 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,0762 sec. | 31

2024-11-25 09:00:55.83 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-25 09:00:55.86 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-25 09:00:55.89 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-25 09:00:56.11 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2266 sec. | 31

2024-11-25 09:00:56.14 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-25 09:00:56.30 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1582 sec. | 31

2024-11-25 09:00:56.33 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4785 sec. | 31

2024-11-25 09:00:56.36 | vgervais | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-25 09:00:56.46 | vgervais | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1035 sec. | 31

2024-11-25 09:00:56.54 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 0,7129 sec. | 31

2024-11-25 09:00:56.57 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate | 0,8770 sec. | 31

2024-11-25 09:01:00.42 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - AUTRES |  | 31
2024-11-25 09:01:00.45 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - AUTRES |  | 31
2024-11-25 09:01:01.64 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Not Found | 1,1895 sec. | 31

2024-11-25 09:01:01.67 | vgervais | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate -  |  | 31
2024-11-25 09:01:01.70 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 1,2812 sec. | 31

2024-11-25 09:01:02.94 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 31
2024-11-25 09:01:03.01 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables |  | 31
2024-11-25 09:01:03.05 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 | 0,0391 sec. | 31

2024-11-25 09:01:03.08 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick | 0,1426 sec. | 31

2024-11-25 09:01:03.11 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - z_Administratif_Autres non chargeables |  | 31
2024-11-25 09:01:03.14 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables |  | 31
2024-11-25 09:01:03.17 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 | 0,0332 sec. | 31

2024-11-25 09:01:03.20 | vgervais | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 5 |  | 31
2024-11-25 09:01:03.24 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,1270 sec. | 31

2024-11-25 09:01:47.10 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-25 09:01:47.14 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0410 sec. | 31

2024-11-25 09:01:49.28 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-25 09:01:49.31 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0391 sec. | 31

2024-11-25 09:01:49.35 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-25 09:01:49.38 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0332 sec. | 31

2024-11-25 09:01:50.38 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 31
2024-11-25 09:01:50.42 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate | 0,0449 sec. | 31

2024-11-25 09:01:53.82 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-25 09:01:53.85 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-25 09:01:53.87 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-25 09:01:54.05 | vgervais | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-25 09:01:54.16 | vgervais | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2569 |  | 31
2024-11-25 09:01:54.19 | vgervais | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-25 09:01:54.22 | vgervais | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2569 |  | 31
2024-11-25 09:01:54.46 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,5898 sec. | 31

2024-11-25 09:01:54.49 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-25 09:01:54.54 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,0586 sec. | 31

2024-11-25 09:01:54.57 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2024-11-25 |  | 31
2024-11-25 09:01:54.64 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,0723 sec. | 31

2024-11-25 09:01:54.68 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-25 09:01:54.70 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-25 09:01:54.74 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-25 09:01:54.96 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2285 sec. | 31

2024-11-25 09:01:54.99 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-25 09:01:55.13 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1465 sec. | 31

2024-11-25 09:01:55.16 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4648 sec. | 31

2024-11-25 09:01:55.20 | vgervais | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-25 09:01:55.30 | vgervais | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1016 sec. | 31

2024-11-25 09:01:55.38 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 0,7109 sec. | 31

2024-11-25 09:01:55.41 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-25 09:01:55.44 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-25 09:01:55.66 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2207 sec. | 31

2024-11-25 09:01:55.69 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-25 09:01:55.83 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1426 sec. | 31

2024-11-25 09:01:55.86 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4492 sec. | 31

2024-11-25 09:01:55.89 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 2,0469 sec. | 31

2024-11-25 09:01:55.92 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 2,1094 sec. | 31

2024-11-25 09:07:44.19 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - sols |  | 31
2024-11-25 09:07:44.23 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - sols |  | 31
2024-11-25 09:07:45.51 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Not Found | 1,2852 sec. | 31

2024-11-25 09:07:45.54 | vgervais | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate -  |  | 31
2024-11-25 09:07:45.57 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 1,3867 sec. | 31

2024-11-25 09:07:46.94 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 31
2024-11-25 09:07:46.99 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Solstice CNC Inc. [Alexandre Desmarais] |  | 31
2024-11-25 09:07:47.02 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1193 | 0,0352 sec. | 31

2024-11-25 09:07:47.05 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick | 0,1211 sec. | 31

2024-11-25 09:07:47.09 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Solstice CNC Inc. [Alexandre Desmarais] |  | 31
2024-11-25 09:07:47.12 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Solstice CNC Inc. [Alexandre Desmarais] |  | 31
2024-11-25 09:07:47.15 | vgervais | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1193 | 0,0352 sec. | 31

2024-11-25 09:07:47.18 | vgervais | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 1193 |  | 31
