
2024-10-10 06:10:29.910 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31
2024-10-10 10:33:30.480 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 10:33:30.610 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 10:33:30.740 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 10:33:30.780 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 10:33:30.840 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 10:33:30.880 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 10:33:33.200 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-10 10:33:33.330 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 10:33:33.360 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-10 10:35:11.560 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-10 10:35:11.640 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 10:35:11.670 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 10:35:14.160 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-10 10:35:14.300 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 10:35:14.330 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-10 10:35:22.390 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-10 10:35:22.470 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 10:35:22.500 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 10:35:22.570 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-10 10:35:22.630 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-10 10:35:22.730 | vgervais | info      | @00031 - avant = 2024-10-10   type = String   après assignation | 31
2024-10-10 10:35:22.770 | vgervais | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 10   type = String | 31
2024-10-10 10:35:22.800 | vgervais | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-10   type = String   après assignation | 31

2024-10-10 10:35:22.840 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 10:35:23.260 | vgervais | ADD++++++ | 1653 | VG | 2024-10-10 | 1749 | Gestion Éric Lépine et Mélanie Lecavalier Inc. [Éric Lépine] | Suivi avec Roxanne Tailleur pour résolution + sommaire des chèques | 0,60 | VRAI |  | 2024-10-10 10:35:23 | 31

2024-10-10 10:35:23.500 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 10:35:23.580 | vgervais | info      | @00550 - dateValue = 2024-10-10   type = Date   après assignation | 31

2024-10-10 10:35:23.680 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 10:35:23.750 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-10   type = Date | 31
2024-10-10 10:35:23.790 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-10   type = Date après assignation | 31

2024-10-10 10:35:23.890 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 10:35:23.990 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 10:35:24.020 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 10:35:24.060 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 10:35:24.130 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-10 10:35:24.200 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-10 10:35:24.430 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-10 10:35:24.640 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 10:35:24.680 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:14:38.230 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-10 11:14:38.410 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:14:38.430 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-10 11:14:40.150 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:14:44.950 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-10 11:14:44.980 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:14:45.000 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-10 11:14:46.520 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-10 11:14:46.590 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:14:46.610 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-10 11:14:47.500 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-10 11:14:47.540 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-10 11:14:47.570 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 11:14:47.710 | GuillaumeCharron | UPDATE    | 1648 | GC | 10/10/24 | 1292 | Assurancia Inc. [François Hamel] | analyse de l'ajustement au prix de vente de 360 + tel avec François | 1,00 | VRAI |  | 2024-10-10 11:14:47 | 31

2024-10-10 11:14:47.910 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 11:14:47.940 | GuillaumeCharron | info      | @00550 - dateValue = 10/10/24   type = Date   après assignation | 31

2024-10-10 11:14:48.150 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 11:14:48.200 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 10/10/24   type = Date | 31
2024-10-10 11:14:48.220 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 10/10/24   type = Date après assignation | 31

2024-10-10 11:14:48.360 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 11:14:48.450 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:14:48.470 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:14:48.490 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:15:14.220 | Annie | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31

2024-10-10 11:15:14.490 | Annie | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Activate @00014 | 31

2024-10-10 11:15:20.410 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:15:20.570 | Annie | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:15:24.570 | Annie | entering  | E n t e r i n g   ufSaisieHeures:cmbProfessionnel_AfterUpdate @00136 | 31

2024-10-10 11:15:25.230 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-10 11:15:25.380 | Annie | info      | @00178 - .txtDate.value = 10-10-2024   y = 2024   m = 10   d = 10 | 31

2024-10-10 11:15:27.160 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-10 11:15:27.510 | Annie | info      | @00193 - .txtDate.value = 10-10-2024   y = 2024   m = 10   d = 10   type = String | 31
2024-10-10 11:15:27.840 | Annie | info      | @00199 - fullDate = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31
2024-10-10 11:15:27.920 | Annie | info      | @00223 - fullDate = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31
2024-10-10 11:15:28.110 | Annie | info      | @00228 - DateSerial = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31

2024-10-10 11:15:28.460 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-10 11:15:28.730 | Annie | event     | @00269 - .txtDate.value =  = 10/10/2024   y = 2024   m = 10   d = 10   type = String | 31
2024-10-10 11:15:28.870 | Annie | info      | @00277 - dateStr =  = 10/10/2024   y = 2024   m = 10   d = 10   type = String   après assignation | 31
2024-10-10 11:15:29.020 | Annie | info      | @00284 - dateFormated =  = 2024-10-10   y = 2024   m = 10   d = 10   type = Date   après assignation | 31
2024-10-10 11:15:29.190 | Annie | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-10-10   y = 2024   m = 10   d = 10   type = Date   après assignation | 31

2024-10-10 11:15:29.300 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 11:15:29.660 | Annie | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-10   type = Date | 31
2024-10-10 11:15:29.850 | Annie | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-10   type = Date après assignation | 31

2024-10-10 11:15:30.250 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 11:15:30.630 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:15:38.820 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:15:39.130 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:15:39.350 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:15:39.630 | Annie | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 11:15:40.150 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:15:40.360 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:15:40.640 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:15:40.810 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:01.090 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-10 11:16:01.390 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:01.560 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:04.900 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-10 11:16:05.710 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:05.850 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-10 11:16:06.210 | Annie | entering  | E n t e r i n g   ufSaisieHeures:chbFacturable_AfterUpdate @00424 | 31

2024-10-10 11:16:06.580 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:06.760 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-10 11:16:08.240 | Annie | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-10 11:16:08.700 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-10 11:16:09.250 | Annie | info      | @00031 - avant = 10/10/2024   type = String   après assignation | 31
2024-10-10 11:16:09.390 | Annie | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 10   type = String | 31
2024-10-10 11:16:09.460 | Annie | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-10   type = String   après assignation | 31
2024-10-10 11:16:09.590 | Annie | adjust    | @00051 - La date a été changée pour corriger la date - 10/10/2024 ---> 2024-10-10 | 31

2024-10-10 11:16:09.730 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 11:16:13.340 | Annie | ADD++++++ | 1654 | AR | 2024-10-10 | 5 | z_Administratif_Autres non chargeables | Meeting téléphonique avec Michel avant son départ en vacances | 0.50 | FAUX |  | 2024-10-10 11:16:13 | 31

2024-10-10 11:16:14.500 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 11:16:14.810 | Annie | info      | @00550 - dateValue = 2024-10-10   type = Date   après assignation | 31

2024-10-10 11:16:15.230 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 11:16:15.600 | Annie | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-10   type = Date | 31
2024-10-10 11:16:15.790 | Annie | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-10   type = Date après assignation | 31

2024-10-10 11:16:16.250 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 11:16:16.780 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:16.960 | Annie | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:17.180 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:16:17.550 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-10 11:16:17.990 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-10 11:16:18.620 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-10 11:16:19.280 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:19.490 | Annie | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:22.570 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:16:22.800 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:22.960 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:23.220 | Annie | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 11:16:23.750 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:16:23.980 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:16:24.320 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:24.470 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:37.790 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-10 11:16:38.180 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:38.390 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:41.480 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-10 11:16:42.130 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:42.260 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-10 11:16:42.570 | Annie | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-10 11:16:42.910 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-10 11:16:43.460 | Annie | info      | @00031 - avant = 2024-10-10   type = String   après assignation | 31
2024-10-10 11:16:43.540 | Annie | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 10   type = String | 31
2024-10-10 11:16:43.730 | Annie | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-10   type = String   après assignation | 31

2024-10-10 11:16:43.860 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 11:16:47.690 | Annie | ADD++++++ | 1655 | AR | 2024-10-10 | 2030 | Larry Rumsby Maréchal-Ferrant Inc. [Louise Mongeau] | Classement de documents reçus | 0.50 | VRAI |  | 2024-10-10 11:16:47 | 31

2024-10-10 11:16:48.980 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 11:16:49.350 | Annie | info      | @00550 - dateValue = 2024-10-10   type = Date   après assignation | 31

2024-10-10 11:16:49.940 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 11:16:50.290 | Annie | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-10   type = Date | 31
2024-10-10 11:16:50.510 | Annie | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-10   type = Date après assignation | 31

2024-10-10 11:16:50.980 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 11:16:51.390 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:51.610 | Annie | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:51.830 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:16:52.180 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-10 11:16:52.520 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-10 11:16:53.210 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-10 11:16:54.020 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:54.230 | Annie | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:56.650 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:16:56.950 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:57.110 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:16:57.370 | Annie | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 11:16:57.860 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:16:58.040 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:16:58.320 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:16:58.470 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:17:11.870 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-10 11:17:12.320 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:17:12.400 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:17:13.890 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-10 11:17:14.720 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:17:14.800 | Annie | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-10 11:17:16.180 | Annie | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-10 11:17:16.530 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-10 11:17:17.140 | Annie | info      | @00031 - avant = 2024-10-10   type = String   après assignation | 31
2024-10-10 11:17:17.220 | Annie | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 10   type = String | 31
2024-10-10 11:17:17.350 | Annie | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-10   type = String   après assignation | 31

2024-10-10 11:17:17.500 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 11:17:21.340 | Annie | ADD++++++ | 1656 | AR | 2024-10-10 | 2046 | Consultation Soqua Inc. [Claire Caron] | Comptabilité d'août et septembre | 0.75 | VRAI |  | 2024-10-10 11:17:21 | 31

2024-10-10 11:17:22.690 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 11:17:23.070 | Annie | info      | @00550 - dateValue = 2024-10-10   type = Date   après assignation | 31

2024-10-10 11:17:23.500 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 11:17:23.850 | Annie | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-10   type = Date | 31
2024-10-10 11:17:24.070 | Annie | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-10   type = Date après assignation | 31

2024-10-10 11:17:24.610 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 11:17:25.050 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:17:25.250 | Annie | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:17:25.450 | Annie | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:17:25.770 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-10 11:17:26.070 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-10 11:17:26.840 | Annie | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-10 11:17:27.590 | Annie | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:17:27.780 | Annie | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:17:28.090 | Annie | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Terminate @00099 | 31

2024-10-10 11:21:19.010 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:21:19.090 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:21:19.120 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:21:19.260 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 11:21:19.400 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 11:21:19.440 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 11:21:19.510 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 11:21:19.550 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 11:21:31.660 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-10 11:21:31.730 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
